Season,Team_A,Team_B,Seed_A,Seed_B,type,result,round,dif_Seed,fte_rating_A,fte_rating_B,dif_fte_rating,fte_win_per,p_dif_l_14_win_pct,dif_l_14_win_pct,dif_h_win_pct,dif_a_win_pct,dif_off_efficiency,dif_def_efficiency,dif_dif_eff,dif_eff_fg_per,dif_fgm_eff,dif_off_rb_per,dif_def_rb_per,p_dif_median_g,p_dif_median_c,dif_mean_g,dif_mean_c,dif_median_c,dif_median_g,dif_win_pct,dif_conf_win_per,p_dif_mean_g,p_dif_mean_c,p_dif_win_pct,p_dif_act_pct,dif_avg_o_off_eff,dif_avg_o_def_eff,dif_med_o_dif_eff,dif_to_eff,dif_mean_o_dif_eff,p_dif_conf_win_per,dif_two_pm_eff
2003,1411,1421,16,16,n,0,0,0,NA,NA,NA,NA,NA,NA,-0.04895104895104896,0.26666666666666666,2.5022842903417484,-13.193260730933162,15.69554502127491,0.017768424898836233,0.9094744367877183,0.021442995979156554,0.05159035456004224,0.007272727272727273,0.03643724696356275,12,13.9677419354839,18,4,0.17094017094017094,-0.15153664302600472,0.021924482338611447,0.02812966933021509,0.18181818181818182,NA,-4.09987682272812,0.31111377965761733,-3.890900680688489,-1.3039840381729455,-4.410990602385752,-0.28628852166145596,1.479743903957889
2003,1112,1436,1,16,n,1,1,-15,NA,NA,NA,NA,0,0,0.033333333333333215,0.455128205128205,9.52001963780414,-5.669253648097595,15.189273285901763,0.03357336201571315,2.2268809383321226,0.024900690163848105,-0.05043281526657484,-0.9880239520958084,-0.9883720930232558,-170,-168.02932551319645,-170,-165,0.3105413105413106,0.28421052631578947,-0.9807692307692308,-0.9829816435066048,0.2014787430683919,0.9973377703826954,4.656055561568039,-2.3367944512843195,5.594856565912686,-1.9222901841877302,6.992850012852344,0.2621359223300971,1.0508764007925038
2003,1113,1272,10,7,n,1,1,3,NA,NA,NA,NA,-0.20000000000000004,-0.33333333333333337,-0.07499999999999996,-0.29999999999999993,3.669443812701985,5.5308069390894445,-1.8613631263874435,0.014558386648294452,1.2243806760396154,0.023097027485236288,-0.00405939396383137,0.11538461538461539,0.16363636363636364,5,9.915933528836753,9,6,-0.17195767195767186,0.05675954592363264,0.09677419354838711,0.17927962956417234,-0.11796733212341191,-0.4225352112676062,3.549227858266761,0.40730697791883586,5.1857144873495855,0.4756893551270629,3.141920880347925,0.043273013375295065,5.215356441212965
2003,1141,1166,11,6,n,1,1,5,NA,NA,NA,NA,0,0,-0.08333333333333337,0.006493506493506551,-6.7583414227677565,8.523206473868996,-15.281547896636766,-0.012763185206859373,-4.8208589127039545,0.023955865077360416,-0.019798813316274422,0.2765957446808511,0.43661971830985913,30.999999999999996,28.546432062561095,31,26,-0.09743589743589742,0.026315789473684237,0.35094339622641507,0.363714488547907,-0.05956112852664576,-0.49504950495049516,0.790047223636023,0.8264213928879798,-0.01813610197972082,6.413311833619005,-0.03637416925197101,0.027027027027027056,-1.9898156983701725
2003,1143,1301,8,9,n,1,1,-1,NA,NA,NA,NA,0.20000000000000004,0.16666666666666669,0.1160714285714286,0.33636363636363636,-1.1525405028097992,-0.6672306288818106,-0.48530987392800284,-0.0036541632488433784,2.4155414839140334,0.008118657298985199,0.013839532496248919,-0.18604651162790697,-0.30120481927710846,-13,-25.858260019550343,-25,-16,0.14814814814814814,-0.08277976494634642,-0.15789473684210528,-0.2990627791030265,0.1111111111111111,0,0.7882424827615182,0.7565274591566151,-2.0609196063689836,-1.1686984171830233,0.03171502360487466,-0.05704225352112674,5.047018959624737
2003,1140,1163,12,5,n,0,1,7,NA,NA,NA,NA,0.5000000000000001,0.6666666666666667,0.0535714285714286,0.09090909090909083,0.6594530384028019,-2.2346516773203007,2.8941047157231026,0.0047862028625897945,-3.8526555074445312,-0.054179225676810217,0.049290359731725464,-0.09433962264150944,-0.1864406779661017,0.33333333333333215,-10.064516129032256,-11,-5,0.054916985951468655,-0.004586892953385768,0.006134969325153353,-0.17067833698030632,0.03755458515283839,-0.6557377049180333,2.452977542748229,1.0342207256604041,0.9948073270861215,0.4312693642591725,1.4187568170878393,-0.0032613126783530857,-5.143905512394113
2003,1161,1181,14,3,n,0,1,11,NA,NA,NA,NA,0.3333333333333333,0.3333333333333333,-0.25,-0.15151515151515146,-2.8772976967934483,11.449881536150357,-14.327179232943791,0.037065998972778624,1.5205502910780524,-0.009225490196078434,0.0024081774081774476,0.8333333333333334,0.7723577235772358,98.99999999999999,93.88367546432062,95,100,-0.2592592592592593,-0.06605571182288361,0.8272980501392758,0.7615630426680833,-0.20000000000000004,-0.8801498127340827,0.18619864771299888,2.1101105680808274,-1.2395675893746159,4.6478715030994024,-1.9239119203678428,-0.04499938187662259,4.9822148729463045
2003,1153,1211,8,9,n,0,1,-1,NA,NA,NA,NA,NA,NA,-0.0461538461538461,-0.6000000000000001,-7.786491022269516,-3.744158200596047,-4.042332821673467,-0.07407582984475208,-2.3600489628581016,-0.027922077922078015,-0.03709445741920514,-0.07894736842105263,-0.0684931506849315,-9.333333333333336,-7.12903225806452,-5,-6,-0.12899106002554273,0.10784313725490191,-0.11864406779661021,-0.09663314385658071,-0.09291628334866602,0.031847133757961985,2.9285682471085153,-2.1892610016900846,3.892564415080045,-4.688981051561015,5.117829248798628,0.09401709401709397,-2.115156713109215
2003,1228,1443,4,13,n,1,1,-9,NA,NA,NA,NA,NA,NA,0,-0.08333333333333337,3.490361881723942,-7.2574142723485835,10.747776154072538,0.022835190813914163,2.1211911086637656,-0.04957543617098109,0.029054563741513606,-0.78125,-0.6,-49.33333333333333,-46.46432062561095,-45,-50,0.06349206349206349,0.18278769841269837,-0.7254901960784313,-0.629101208359252,0.0425531914893617,0.8812500000000006,-0.183816816950511,-1.7358247903102608,3.332735613037947,-2.503904012201403,1.5520079733597214,0.15056179775280895,2.6045697356788295
2003,1242,1429,2,15,n,1,1,-13,NA,NA,NA,NA,0,0,0.08241758241758246,0.2777777777777778,2.4213434732038053,-8.195567083985281,10.616910557189073,0.03452206633834359,2.2379777815947577,-0.01273726021588839,-0.010584652969788388,-0.9469026548672567,-0.9215686274509803,-113.33333333333333,-93.26392961876833,-94,-107,0.08201058201058198,0.3943734015345269,-0.9550561797752808,-0.9015733522324592,0.055062166962699804,0.9685658153241651,2.923440668229702,-3.7526436304920594,8.215630240009865,-0.26251316602675345,6.6760842987217615,0.3368283093053735,2.138227030479417
2003,1221,1266,14,3,n,0,1,11,NA,NA,NA,NA,0,0,0.0625,0.06923076923076932,-10.587094447076197,-10.957777213278334,0.3706827662021226,-0.030835832687993503,-3.57332015490492,-0.028982421439987915,0.07562107562107567,0.7727272727272727,0.8028169014084507,73.66666666666666,57.86119257086999,57,68,-0.005698005698005715,-0.20986856280973926,0.7594501718213057,0.7657834816808116,-0.003355704697986587,-0.8321167883211682,-4.166169043985789,1.77155256317414,-4.6929606936482955,2.326312477127491,-5.937721607159901,-0.2008247422680412,-3.022996802932692
